peopl -> doc1:0 doc2:0 doc3:2 doc4:0 doc5:0 doc6:0 doc7:0 doc8:5 doc9:0 doc10:2 doc11:0 doc12:0 doc13:2 doc14:2
place -> doc1:0 doc2:0 doc3:2 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:2 doc11:0 doc12:2 doc13:0 doc14:0
rank -> doc1:0 doc2:0 doc3:2 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
san -> doc1:0 doc2:0 doc3:2 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:1 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
three -> doc1:0 doc2:0 doc3:2 doc4:0 doc5:0 doc6:1 doc7:1 doc8:0 doc9:0 doc10:1 doc11:0 doc12:0 doc13:0 doc14:0
tokyo -> doc1:0 doc2:0 doc3:2 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:2 doc13:0 doc14:0
want -> doc1:0 doc2:0 doc3:2 doc4:3 doc5:0 doc6:0 doc7:1 doc8:3 doc9:0 doc10:0 doc11:0 doc12:1 doc13:1 doc14:0
will -> doc1:0 doc2:0 doc3:2 doc4:0 doc5:1 doc6:0 doc7:1 doc8:2 doc9:0 doc10:6 doc11:2 doc12:3 doc13:3 doc14:1
advanc -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
air -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:3 doc13:0 doc14:0
airportslondon -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
alexgibbsi -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:2 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
almost -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
anthoni -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
appear -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:1 doc11:0 doc12:0 doc13:0 doc14:0
area -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:1 doc11:0 doc12:0 doc13:0 doc14:0
art -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
assist -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:1
back -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:1 doc6:1 doc7:0 doc8:6 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:1
baraja -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
barcelonael -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
beach -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
berlin -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
best -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
book -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:1 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
came -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
carpark -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
centrallyloc -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
chang -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:3 doc6:2 doc7:2 doc8:1 doc9:2 doc10:2 doc11:0 doc12:0 doc13:1 doc14:0
cheaper -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
cocktail -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
compil -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
consol -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
crazi -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
crime -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
cultur -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
custom -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:3
dan -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:1 doc13:0 doc14:0
despit -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
driver -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:1 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
driveway -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
eighth -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
enjoy -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
entertain -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
eskinazi -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
find -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:0 doc6:0 doc7:0 doc8:1 doc9:0 doc10:2 doc11:0 doc12:0 doc13:0 doc14:0
five -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:1 doc11:0 doc12:2 doc13:1 doc14:0
founder -> doc1:0 doc2:0 doc3:1 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:1 doc14:0
fraction -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
fret -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
gatwicklist -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
get -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:0 doc6:0 doc7:1 doc8:4 doc9:0 doc10:0 doc11:0 doc12:0 doc13:1 doc14:3
group -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:1 doc8:1 doc9:4 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
guid -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
guzzler -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
hot -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:3 doc14:0
ipo -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:6 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
kitwood -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
known -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
latter -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
less -> doc1:0 doc2:0 doc3:1 doc4:3 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:1 doc12:1 doc13:0 doc14:0
littl -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:2 doc9:0 doc10:0 doc11:0 doc12:0 doc13:1 doc14:0
long -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:1 doc8:1 doc9:0 doc10:0 doc11:1 doc12:0 doc13:0 doc14:0
madrid -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
major -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:1 doc10:1 doc11:0 doc12:0 doc13:0 doc14:1
mar -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
mean -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:0 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
mind -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
most -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:2 doc9:0 doc10:1 doc11:0 doc12:0 doc13:0 doc14:0
much -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:1 doc6:0 doc7:1 doc8:2 doc9:0 doc10:0 doc11:2 doc12:1 doc13:1 doc14:0
nearbi -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
need -> doc1:0 doc2:0 doc3:1 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:1 doc10:1 doc11:0 doc12:1 doc13:0 doc14:0
other -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
overpr -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
parkerslondon -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
perform -> doc1:0 doc2:0 doc3:1 doc4:1 doc5:0 doc6:1 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
prat -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
prevent -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:2 doc11:0 doc12:0 doc13:0 doc14:0
prey -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
rather -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:2 doc11:0 doc12:1 doc13:0 doc14:0
record -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:1 doc6:0 doc7:0 doc8:1 doc9:0 doc10:2 doc11:2 doc12:0 doc13:0 doc14:0
remark -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
rent -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
residenti -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
respect -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
revel -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
schnefeld -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
second -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:1 doc7:0 doc8:0 doc9:0 doc10:0 doc11:2 doc12:0 doc13:0 doc14:0
set -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:2 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:2
skytrax -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
someth -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
sourc -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:2 doc9:0 doc10:0 doc11:0 doc12:3 doc13:0 doc14:0
space -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:2 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
sport -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
statement -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
stay -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
staymor -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
sunni -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
sydney -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
this -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:1 doc8:2 doc9:0 doc10:0 doc11:0 doc12:3 doc13:0 doc14:0
though -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:4 doc12:0 doc13:0 doc14:0
trip -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
vacation -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
weve -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
when -> doc1:0 doc2:0 doc3:1 doc4:0 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
startup -> doc1:0 doc2:0 doc3:0 doc4:7 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:3 doc14:0
shaam -> doc1:0 doc2:0 doc3:0 doc4:5 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
entrepreneur -> doc1:0 doc2:0 doc3:0 doc4:4 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:1 doc14:0
germani -> doc1:0 doc2:0 doc3:0 doc4:3 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
hassl -> doc1:0 doc2:0 doc3:0 doc4:3 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
alway -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
can -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:1 doc6:0 doc7:2 doc8:0 doc9:0 doc10:1 doc11:0 doc12:4 doc13:6 doc14:2
commiss -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
dhara -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
differ -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:2 doc8:2 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:1
environ -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:1 doc12:0 doc13:0 doc14:0
european -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
far -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:3 doc12:0 doc13:0 doc14:0
goeuro -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
innov -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:0 doc11:0 doc12:2 doc13:0 doc14:0
move -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
naren -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
opportun -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:0 doc11:0 doc12:1 doc13:0 doc14:2
ranasingh -> doc1:0 doc2:0 doc3:0 doc4:2 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
access -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
activ -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
anytim -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
anywher -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
associ -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:1 doc6:0 doc7:0 doc8:0 doc9:0 doc10:1 doc11:0 doc12:1 doc13:0 doc14:0
attract -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:2 doc13:0 doc14:0
avail -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:3 doc8:0 doc9:1 doc10:2 doc11:0 doc12:2 doc13:0 doc14:0
bank -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:1 doc6:6 doc7:0 doc8:1 doc9:0 doc10:0 doc11:7 doc12:0 doc13:0 doc14:0
biggest -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:1 doc6:0 doc7:0 doc8:0 doc9:1 doc10:0 doc11:0 doc12:1 doc13:0 doc14:2
birth -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:2 doc11:0 doc12:0 doc13:0 doc14:0
boom -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
burgeon -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
capit -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:1 doc7:0 doc8:1 doc9:1 doc10:0 doc11:1 doc12:0 doc13:0 doc14:0
cfo -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
cnbcworld -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
compar -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
creation -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
dharacnbc -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
done -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:1 doc11:0 doc12:0 doc13:0 doc14:0
dutch -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
easier -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:1 doc11:0 doc12:0 doc13:0 doc14:0
employ -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:1 doc14:0
engin -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
enough -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:1 doc6:0 doc7:0 doc8:1 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
enrich -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
entrepreneuri -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
entrepreneurship -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
excel -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
except -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
exist -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:1 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
facebook -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:1
factor -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:1 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
firm -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:1 doc6:1 doc7:4 doc8:0 doc9:4 doc10:0 doc11:0 doc12:0 doc13:0 doc14:3
flexibl -> doc1:0 doc2:0 doc3:0 doc4:1 doc5:0 doc6:0 doc7:0 doc8:0 doc9:0 doc10:0 doc11:0 doc12:0 doc13:0 doc14:0
